token,valence
kistemaker,-0.013808072
burk,0.008992327
nour,0.011929229
fatina,-0.031013768
kiergen,0.13773826
marielotte,0.0529448
omama,0.082791135
halbertsma,0.09893895
soetaert,-0.060194142
demarso,0.0016314071
meyvisch,0.012272239
gwenna,-0.08822605
peveril,0.07887865
gwendolen,0.01223995
quintano,0.107685566
caio,0.0012117587
shackleford,0.081313506
interdict,-0.008586343
warrenton,0.027328618
dyloft,-0.06166274
massaclaims,-0.020535745
lohse,0.081816755
eloy,-0.025041424
doron,-0.00046194711
storrs,0.046413187
kastel,-0.05509011
hoesseini,-0.017204478
aref,0.06457077
adah,0.001324655
apeldoornsche,-0.046625435
sjifra,0.0746607
chellie,-0.0035138354
berendina,-0.082963735
lipmann,0.03400731
sfun,0.01925227
sojka,0.089998916
selborne,0.03281933
delaval,0.083869934
rosser,0.04145011
cheverley,0.07252227
auriana,0.104950696
axford,0.06646634
willowford,0.114782855
thursgood,0.04391298
gregoire,0.02641077
levaux,0.124852374
gordanis,0.0714481
pellas,0.035343267
thaliki,0.19686021
cissie-rose,-0.014721004
karedes,0.08525218
anouska,0.018133014
rampling,0.085531086
beckon,0.15643117
callista,0.095372185
nanon,0.09219662
lucidor,-0.0049543325
hifa,-0.002705332
lostris,9.261072e-06
taita,-0.063085884
tanus,-0.044463582
intef,0.018705238
imhotep,-0.06931726
kratas,0.0134987645
rasfer,-0.08153983
mamose,0.07782157
gallala,-0.049511466
remrem,0.05650057
tehuti,-0.022969857
bekatha,0.0007732485
sjilloek,-0.09973057
stroomengte,-0.033019304
tamose,0.009784132
beon,-0.015307201
asbury,0.015850304
alda,-0.008742079
nouchka,-0.0577138
awaale,0.03218533
erasto,-0.020971792
duvane,-0.09386163
zoû,-0.05219283
takma,-0.032879494
thielens,-0.026693411
dercksz,-0.04217539
netta,0.043693848
corosini,-0.056352027
rizzi,0.17331253
treze,0.10379216
atami,0.11936704
oscarke,-0.017774567
aliette,0.11298003
mossieu,-0.06004829
tminnesterie,-0.067152776
satoshi,-0.052773304
ryokan,-0.04871227
hisayuki,0.044830892
yamaguchi-gumi,-0.05148951
susumu,-0.036521256
yoshiaki,-0.08751942
hideki,-0.029482804
steadman,0.0050876867
tuarega,0.14323765
kaufmans,-0.1011198
bewaringskamers,-0.16452289
raadsoldaten,-0.105148435
chisum,-0.04103125
maddison,0.13915981
deanne,0.12025428
maddisons,-0.0783342
liseth,-0.059862666
dingeman,-0.008861631
regimenters,-0.15110365
auguriën,-0.028084043
regimenter,-0.07506741
electrix,0.044409055
exetor,0.0541154
carnelian,-0.0008250666
gezelschapsjongen,0.048608188
cinders,-0.058083214
pirata,0.014179208
davenant,-0.054654114
roozendaal,0.14859751
tippu-tip,-0.08863502
devaux,0.022426054
mbaka,-0.104990266
ngongo,-0.11595582
lutete,-0.029482782
kasongo,-0.007992834
legat,-0.013236947
harkaway,0.07696201
wahis,0.043451473
dhanis,-0.03494487
séfu,-0.0709797
alençon,0.015227985
vorontzoff,0.1383801
snoy,-0.05939008
bukavu,-0.008531835
makaela,-0.117561966
siems,-0.12256552
jouri,-0.032906406
vlielander,-0.031711776
vidala,-0.055839248
sunammite,0.036537852
zilla,0.035490423
maybelline,0.03240315
huldar,-0.035841595
freyja,-0.048507363
gudlaugur,-0.036329865
erla,-0.079177715
thröstur,-0.19157648
toft,-0.07873538
kolbeinn,-0.091582045
orri,-0.060327023
thorvaldur,-0.17850123
brighams,-0.050653316
glenroe,-0.025124082
jonaske,-0.08157321
slootmaekers,-0.035315633
marletta,-0.09575199
harn,0.077830054
odir,-0.12012333
farrehed,-0.020045932
odirs,-0.056609306
dettrich,0.011633495
pelkmans,-0.0015942212
krukkius,0.054330546
branstigters,-0.06619382
soewannathat,0.115214616
dupoing,0.10853406
kwasiba,-0.034584984
boodean,-0.04923244
boggs,0.06910753
manyatta,-0.119079515
geloofstradities,-0.017721646
disalvo,-0.040068243
petermann,-0.015942737
hesi,0.00849119
gekas,0.083087005
zulema,-0.0133138895
giorgina,0.06420954
marduk,0.054295972
lightman,0.12646897
benham,-0.15919207
stavely,0.018676184
brangwen,0.08403912
crich,-0.015024625
hiboux,0.07205866
loerke,-0.022235218
wygera,0.08835046
willebrand,0.009266913
mikki,0.0017630644
srey,0.0694397
jenske,0.0282811
lensbeke,-0.093502395
damschoot,-0.048639253
kolegem,-0.027534947
degrelle,0.05546666
yaminah,-0.04293141
jasims,-0.057291314
zahrah,0.10434149
quaram,0.060808834
amaranth,-0.12784538
mouna,0.02161337
olafson,0.08749071
boyette,-0.022489496
donté,-0.05996026
slone,-0.067810014
kerber,0.0058594868
reeva,-0.09629376
koffee,-0.021633564
emporia,0.119255625
deweese,-0.04400084
picu,0.05898527
kuchin,-0.028619207
hjertnes,-0.07308893
elianne,0.024704725
buberg,0.018812478
pettersen,0.075466126
oluf,0.026370466
pironi,-0.009340823
gieling,0.11714496
mcgear,-0.073853195
qadar,0.053960543
ione,-0.045617953
valero,-0.08265525
fernan,0.15379909
besan,-0.07630617
gault,0.10322754
smedsberg,-0.10462066
kaite,-0.047583997
stillmans,-0.13772446
bergort,0.0057801604
östergaard,-0.0652007
waggoner,-0.06965341
carlström,-0.070812374
putz,0.09534334
buckner,0.021656632
jerner,-0.06160909
skövde,-0.12404654
bonseval,0.060340986
dorbie,0.0048625693
orm,0.090302646
winonah,0.124498665
kaisha,0.08679413
brinkebüll,-0.054635726
feddersen,0.07182136
brinkebüllse,-0.01635734
ingwer,-0.027589127
steensen,-0.0013342276
gönke,-0.01987768
dehaven,0.053872466
congresbibliotheek,0.09233937
janklow,-0.00020431727
sullie,0.07576368
bonzado,0.010031015
grandam,0.112869024
varga,0.054678835
jarhan,-0.10663165
montegova,0.06424065
wimm,-0.023197249
fabulo,0.021237366
ziza,0.02552507
izzi,0.110482976
southerby,-0.0335711
lijfgardes,-0.099901594
rijngraaf,-0.03569916
burchard,-0.011316488
welderen,-0.0239911
berkvens,-0.042325523
overzigt,-0.008054595
inv.,-0.049648598
superflu,-0.025063574
madeleen,0.0077712163
wampie,0.048988596
dimphy,0.017446145
plien,-0.0018321723
deacons,-0.11272309
tollville,-0.03212836
microbiota,-0.07803228
bérengère,0.08276202
barthillet,0.14432423
bassonnière,-0.007878603
bradsburry,0.04350025
tolley-patterson,0.008282259
deverill,0.05060888
agnetta,0.013679612
clozpin,0.16249816
psyches,-0.06399831
szilard,0.073339604
tattie,0.101977356
bhalla,0.07738767
agus,-0.05135458
zenhab,0.0562125
boucher-team,0.083566055
ottoline,0.060837567
solokov,0.01645473
solokovs,-0.15460049
saúl,-0.15943827
gaels,0.0037604608
binnert,0.17757942
bloedmagie,-0.2329682
zorya,0.13701549
tahoma,0.029769551
annalee,-0.04555407
franci,0.07666642
kavakos,0.11812359
aristons,0.012153331
deschryver,-0.010877192
tapis-plain,0.01629944
blocnootjes,-0.07757297
dark-room,0.014791511
steventje,0.02692604
chevalier-de,0.03350064
kriton,0.011331091
alleene,-0.03072183
lakey,0.019050423
bisbee,0.02072011
lydgate,0.032411464
rechtbankexamen,0.12598567
rackley,0.07065673
upshaw,0.07582402
finleys,0.08095285
wynne,0.1405619
vrou,0.050988335
otte,-0.067159206
hazelhoeve,0.07541635
lönneberga,-0.056880224
grétar,-0.099891394
elliði,-0.17594828
theodóra,-0.06620164
hrólfur,-0.07290143
katrín,0.025446683
raffie,-0.00802514
sosha,-0.098984554
winklers,-0.082462266
göttge,0.027226456
kindervrede,0.01710289
makela,0.008397097
geestgrond,-0.028033271
zsadany,0.03173477
passero,0.090093516
merike,0.1083598
mihkels,-0.100892715
rätsepp,0.120237485
rebane,0.014874235
woz,0.078177586
rinker,0.06484406
mejia,0.080019385
mclain,0.06397365
rose-anne,-0.006497711
dallaglio,0.043751102
andreno,0.12581122
sahar,0.10269504
utet,-0.10852724
projectbureau,0.052084204
mingmei,0.24320196
bracewell,-0.024710394
pemberly,0.068118416
baidar,0.028803851
golbi,-0.057475474
mary-rose,0.077995285
jedrek,0.06577499
achar,0.24366286
thilde,-0.056137115
sutorius,-0.137372
petquarters,0.09043004
bruweel,-0.14759462
stroobants,-0.123607695
bonheure,0.050578274
diabolics,-0.15885587
impyrian,-0.033227995
grandeé,-0.024546463
domitrian,0.03731607
uitwoners,-0.00859097
dieners,-0.05790691
heliosfeer,-0.0029229969
grooteloquenten,-0.04367254
salivar,-0.043106094
pasus,-0.034660622
cygna,-0.14508177
sutera,-0.060311425
devineé,-0.058908995
neveni,-0.1468867
gladdic,-0.12885444
rubén,0.14966632
nogara,0.030737638
boia,0.038101643
diatessaron,-0.062234752
sindon,-0.025903845
mignatto,-0.061117344
pavle,0.01922338
brechtje,0.04239088
adán,-0.019797042
tapia,-0.06933087
adáns,-0.023319203
ascensión,-0.08811049
esparzas,-0.04495873
cirello,0.049206153
bucci,-0.02233398
meehan,0.05936957
callan,-0.03762655
bosques,0.039353773
mudo,-0.009716585
davido,0.09972376
scorti,0.10062538
sirhan,0.049871966
ijskolken,-0.015357517
hironobu,-0.005089216
soerhaadi,-0.06837665
kyprianos,0.0039138254
glykiá,-0.0037801787
merab,0.10608387
zaras,0.035984404
hurotas,0.08814466
utteric,-0.07752846
weneg,0.07669741
hathor,-0.007910229
serrena,0.030626366
panmasi,-0.110130504
leïla,-0.01669477
adema,0.038409814
colucci,-0.0064920196
onderinspecteur,0.017660663
pozales,-0.044602886
pascual,0.009766012
morgadas,-0.031612977
lluís,-0.03275138
domènech,0.05904945
zábel,-0.07371869
blankers,-0.0177068
kagi,0.071650565
markou,0.08300225
filia,0.19433466
harron,-0.013253015
applewood,0.090971194
maximos,-0.067154765
farneste,0.018777905
bieler,-0.035579547
jorunn,0.030429646
sitek,0.046067312
egges,0.0013342872
halvor,0.0293543
haldor,0.11104497
saltaker,-0.030738153
occhiuzzo,-0.15146911
giaconia,-0.14796036
melluso,-0.05362709
giannantonio,-0.0049052685
morwen,0.11806427
dreverhaven,-0.06492533
gankelaar,0.0673008
stroomkoning,0.12000069
rentenstein,0.087926306
najid,0.040876493
badra,0.017404143
nawar,0.03623111
khatan,0.09265588
azrins,-0.027004246
jaatinen,-0.00744603
ahti,0.0400383
tarkiainen,-0.018323647
stubb,0.01133531
maceys,-0.025392648
europapolitiek,-0.046532422
otmar,0.074325204
prijsstabiliteit,0.01198709
tsipras,0.048523784
jaïr,0.024243899
weekers,0.1158379
zalk,-0.06804285
perlita,0.09558688
senta,-0.07595148
adiba,0.10414628
mulderrig,-0.014809166
tadhg,0.014433955
doosey,-0.058694277
laartje,0.088352084
amarins,0.066063404
rijkert,0.00216043
jafars,-0.072346695
wondered,-0.014697671
beukebooms,0.1012194
couwenhoven,0.032992348
megen,0.0056098923
hauge,-0.09951234
alnburgh,0.08926037
liona,0.11943734
pey,0.002300343
piedras,0.0033796206
callebout,0.020353463
boey,-0.10862489
vannieuwenhuyze,0.101817
taelman,-0.044449262
rinny,0.108897686
boeddhaschap,0.08102541
adelien,-0.03799746
vandervoort,-0.02067317
baronville,-0.03066223
maidintheshade347,0.08031193
bpd,0.008728497
trasher,-0.010007888
pettie,0.0747199
mccorkle,0.021296948
boyo,0.05450377
merrilee,0.18447095
gardman,-0.036549084
lenni,0.038800493
hasslevikarna,-0.06951961
forss,-0.0071012825
carlsén,0.028428666
pirre,-0.074093446
grandén,0.075626016
ovette,0.017257683
acke,0.018683422
wendts,-0.03735079
nippe,0.13320781
klinga,0.041479796
katch,0.1077181
ricordi,0.16656077
fosca,-0.059551246
cesária,-0.050109375
carneiro,-0.07783252
soulla,0.097008884
kerri,0.06801203
ludovick,0.0719565
buskruitcomplot,-0.12835994
addlington,0.07064004
clawson,0.02791519
cindee,-0.044121996
oostra,0.1185558
gerti,-0.072243504
isotopia,-0.032116596
mauricius,-0.042172693
tlass,-0.08266571
cumali,-0.03955818
finbar,0.10741979
biogene,-0.1573444
tyramine,-0.13743517
jacobsville,-0.056973107
leonizio,0.1354334
frohmeyer,0.038506374
grönskär,0.032648727
juliander,-0.019078106
rosensjöö,-0.0052545066
julianders,-0.0077620074
hahne,0.073865876
winbergh,-0.00510164
nyrén,-0.14000227
harö,0.12403955
timell,0.037986413
värdshus,0.072013676
falkenborg,-0.09951923
hvidt,-0.1687279
bobi,0.062355768
k11,0.055581532
kathrin,0.013600979
fachinger,0.01100437
bodenstein,-0.018073633
hofheim,0.011006739
bodensteins,-0.08954038
herzmann,-0.03719184
watkowiak,-0.025386758
grasser,0.023173867
nierhoff,-0.0017232108
prinzler,0.026390247
rothemund,-0.029026937
taunusblick,0.034011286
altenhain,-0.051861066
bressing,-0.077832274
beersel,-0.07422936
westrum,0.020905046
nevrakis,-0.009825312
trilis,0.15873633
belevingstuin,0.06099274
impostor,-0.13606398
delph,-0.07257506
delphs,-0.107661836
bitterlingen,-0.13998497
bitterbos,-0.17659225
bitterling,-0.03782262
buitenliggers,-0.14384685
garm,-0.20901908
addersteen,0.00074302964
thansius,0.04394236
destina,0.0070801303
morrigone,0.004561471
domitar,0.01253701
jabbit,-0.11828102
creta,0.0012188479
valgat,-0.19155255
murgatroyd,-0.0037198067
morrigones,-0.05432784
wendigo,-0.14944032
duellum,-0.04705812
jabbits,-0.10928032
jenks,0.107891746
hammie,-0.026148371
shoshana,0.03438464
oriax,-0.024302512
isthil,-0.05365551
angstaanjager,0.047966085
aimal,-0.13094977
graciella,-0.09021574
spelmeester,-0.005139798
haarm,-0.0428826
spiridakou,0.06800546
dioletis,0.028273406
bashkirtseff,0.03381563
lonneke,0.09833877
okkie,0.013482092
hellenika,0.14136705
pindaros,0.095173284
niesten,0.002139628
foefie,0.06259622
luciën,0.04832934
belderhoek,-0.11773242
rahimi,0.015215734
systembolaget,0.051572
almhult,-0.10351433
korsö,0.049961288
fahlén,0.037733704
vendela,-0.052796625
gottfrid,-0.112274915
thorwalds,-0.16698995
österman,-0.0416399
sandgren,-0.049052026
kilraven,-0.001836732
jiajia,0.07291302
niku,-0.034626536
juna,0.0106590185
nanouk,-0.093596965
jennett,0.15367289
györgy,-0.15566953
valko,-0.005997345
innocenta,-0.04819993
angelologie,0.09085804
angelologen,-0.035767354
dse,0.032462098
angélica,-0.042095583
lejon,-0.02481056
andovaria,0.12022801
aquilina,0.05393006
al-shehri,0.05716281
simdan,-0.09264596
shamsumara,0.021549828
aaleyah,-0.031778518
speck,-0.00090358965
rosenkranzhof,-0.0014848821
rosl,-0.005716104
hait,-0.02384091
tides,0.1114777
rowse,0.07603252
gamladewi,-0.01919965
dipika,-0.08377763
voyles,0.052201897
czar,-0.0363818
foncom,0.05102349
kriemhild,-0.04519306
łukaszewski,0.09399418
piontek,0.028936211
wolf-jürgen,0.07186255
schärer,-0.033042345
braňka,0.09586352
evs,-0.09208712
dragos,0.11266671
ishikawa,0.0775856
hudiger,0.049642023
atilius,0.015409678
trebonius,-0.0024367962
vladi,0.08480254
john-paul,-0.08527132
nigerian,0.004637219
bralima,0.06474652
homé,-0.022124186
bralirwa,-0.058342494
brarudi,0.02372329
schellekens,0.03823219
øystein,0.033711165
laibl,-0.06450788
mosche,-0.01312381
zabbatini,0.1474595
halvemaanman,0.10107848
hertzog,0.0922475
brievenbusmensen,-0.11527787
viaterra,-0.057633106
dimön,0.118929096
duivelsblok,-0.07469626
strid,0.06926894
oaklander,0.13213782
crul,0.021422504
santos-dumont,0.0800095
guilhermina,0.04594502
gouwenaar,0.037360333
pomsel,-0.102145225
boekhoorn,0.17397434
wyler,0.07929771
vendex,0.09176694
obiang,-0.06393531
vettori,0.06025327
ridolfi,-0.026517864
rinnan,-0.06695783
boaty,0.040928088
boatwright,0.058436707
sylvan,0.04853384
coffey,0.085518
smuttynose,-0.010843117
adaline,-0.0036777705
anethe,-0.008392751
hontvedt,0.04023515
brotter,0.11007971
avaris,-0.003596045
nefer,-0.07920476
ploesjenko,0.019035589
caetani,0.09713107
lilleys,-0.013334364
oegajjad,-0.100332014
lovage,0.10875267
måns,-0.060871914
blobel,-0.03474863
tiarnan,0.028527543
duardo,0.08701203
png,0.054706357
donabháin,-0.0062309057
lobov,-0.009782448
solander,0.02992551
clerke,0.041675575
oulu,0.005812465
lewi,-0.030977398
yacoby,-0.081149355
bertoli,0.18161698
mobasheri,0.015750282
al-sharif,-0.0076898113
schwoppeke,0.040261343
schmalensee,-0.023926724
isodorus,0.08481307
cantaloupe,-0.0006014891
zagwijn,0.06484956
paddes,-0.03703454
popwobble,0.12412029
nkv,0.037160113
herwijnse,-0.10622428
pierino,0.019735679
vezzi,0.021022037
maione,-0.026524749
garzo,-0.051146917
carletto,0.112495236
matiassen,-0.026164642
sløgedal,-0.09042171
arnfinn,-0.053921804
novatny,0.041423723
rnc,0.05499578
natan,-0.043931838
verfaille,0.08351489
biskopus,0.053954788
franchesco,0.027285002
catho,0.010009393
hoogkoning,0.034124486
magistur,-0.029270483
puuck,0.009220786
galooi,0.0748625
danté,-0.07342088
djemila,0.06519178
adamsen,-0.059611216
blakecorp,0.08023439
planeetonderzoekers,0.077405944
planeetonderzoeker,0.036857873
d.a.w,0.0155124925
afroini,-0.017645035
aill,0.045063913
afroi,0.07486521
visifoon,0.13589059
wisi-u,-0.041316845
apesa,0.011809625
ramadam,-0.07687376
didé,0.040847592
wellhuner,0.07837633
kolahendl,0.0030878675
vrydaghs,0.08543914
wicky,-0.033977993
uthmann,-0.04751432
tippoo,0.058208782
daliyah,0.001343593
nastiya,0.10937543
bunter,0.12362814
aazim,0.052483536
muktar,0.026102627
aleutian,0.07763387
bryoni,-0.0060888752
kazundu,0.10598799
ahkeah,-0.16117586
ahkeahs,-0.16082978
nizhoni,0.03662532
mccree,-0.014608122
marshell,0.167696
marshells,0.093790956
garona,0.1340079
interterra,-0.11610666
sufa,0.12015885
molok,-0.01653801
verbists,-0.06352027
isengrinus,-0.009367466
tkasteel,-0.035637554
veenmanneke,-0.08580163
ainh,0.069743596
coopersmith,0.03228712
binford,0.026496802
whipple,0.03799405
jifke,0.08527171
bartha,-0.11259999
kufuor,-0.004357122
verveer,0.036910295
pasiano,-0.019073045
montefeltro,-0.030046863
huissen,-0.08136276
magnolias,0.042115174
lauterbach,-0.0607465
spiessens,-0.10543488
stekene,0.023387976
tiernan,0.13081653
annelieses,-0.074092455
velda,-0.003735941
paddenhoek,-0.019238416
raabe,0.021409879
trevisan,0.080592565
oppeurs,-0.062706314
blansjaar,0.12788634
samarendra,0.08562216
swanger,-0.0412682
leboucq,0.13066825
crosera,0.053429082
griffoni,0.045390718
gasparini,0.0142758675
butoli,0.051193193
barto,0.021497697
maroney,0.01055577
guardo,0.08909797
mikayla,0.08940613
caiti,0.11626164
malloni,0.06364654
patronost,0.01003835
ansius,0.0053152777
iljena,-0.06580042
dyona,-0.07988985
morach,0.06099917
renouf,0.101588026
glubke,-0.015399173
melmoth,-0.15647954
birk,-0.05295254
spruills,-0.10689274
sisco,-0.12161273
latchers,0.019402504
belleaire,0.09412795
traceys,-0.06280654
manzini,0.08739533
geldhoeveelheid,-0.011129573
jolanta,-0.060281955
mangelmann,-0.009230256
manès,-0.02675578
robbert-jan,0.04960504
boldini,0.104612164
debrouck,0.08289864
vangeel,0.019287772
dathenus,-0.038935483
titta,0.019151418
larenz,0.007504031
europia,0.08373529
ruigerots,0.032552656
eufrazie,0.052126806
heli-schroef-a-flap-trap-tor,0.01768248
abke,-0.0005610399
fustian,0.090092644
venalox,-0.069307104
carissa,0.016955689
lw,-0.092601195
sculley,-0.025373206
fastow,-0.06684097
rajaratnam,0.022838129
mukesh,0.024146352
bechmetev,0.054564297
heert,-0.061864696
arbout,0.0936541
marie-sophie,0.080100544
loni,-0.08931156
sharni,0.012333915
byden,0.056257058
milicent,0.017881736
lipsky,-0.11303639
kaylim,0.058150977
hoeting,-0.061178643
cilka,-0.14859954
tätowierer,-0.050740752
taraborrelli,0.05993433
stavos,0.022625234
berenski,0.07112158
oorgat,-0.064871795
calthrop,0.050025374
verboven,0.00056338497
xeno,0.09206084
titty,0.13283002
mimousse,0.07805832
blaem,0.060201213
russow,0.009011866
lagendijk,0.09411646
pawang,0.06827909
ambarawa,-0.012243007
jits,0.025994996
tisse,0.0024855211
truike,0.023896102
ceuleneer,0.052873496
shehu,0.021384165
loreena,0.024604775
baps,-0.06377815
raffaella,0.06801012
stoddard,0.051274296
bartlemy,0.0526759
kayanne,-0.013316147
terhegge,0.016618758
freekie,0.007050395
emerence,-0.072255075
poeske,-0.057530127
mennah,0.029757008
brayson,0.11038797
rebert,0.022732854
angeldycke,0.08648983
jogja,0.03856137
benka,0.0750383
jum-jum,0.026797835
miramis,-0.007310776
vassell,0.07469809
spivak,-0.0036188588
gerets,-0.0892033
suat,-0.086696394
ailes,0.022312395
brunson,-0.026806265
roetie,0.10175297
jarvie,-0.1773176
caley,0.0731139
sevin,0.018134
mada,0.11734119
burkaan,0.08429882
silbert,-0.009397514
tomasina,-0.017727355
gazed,-0.02433025
sanseverina,0.056824684
rassi,-0.0066836104
giletti,-0.14485523
coadjutor,0.018534064
fausta,0.020072915
crescenzi,0.07025443
fulgenzio,-0.015096074
vorstin-moeder,0.0901993
nieuw-hoorn,0.070593596
oostinje,0.057660893
berentsz,0.057928067
langjas,-0.0106306225
boutjens,-0.04280828
floorke,0.021520235
gerretje,0.019392168
lijsken,0.03386652
dolimah,-0.029314
saleiman,0.050956786
faidros,0.1246217
alkibiades,0.099221796
meletos,-0.16323881
faidon,-0.029838286
eryximachos,0.048121754
kebes,0.02753562
haides,-0.070095524
diors,-0.06698713
skov,0.052924607
rosborg,0.017861867
nørlund,-0.039648946
virginija,-0.067468986
danehof,-0.07126014
mossman,0.06573344
rytter,0.13306494
mossmans,-0.039444663
bulbjerg,0.0010426007
ryttinger,-0.07424927
corfitzen,0.010583088
bjørk,0.010613067
rask,-0.10051053
babunia,-0.02163598
dzio,0.008344613
enny,-0.008706588
theotokis,0.062737204
dfb,0.016571432
klümper,0.025222026
maximiliano,0.16288142
grondona,0.123611
blatters,-0.0041119996
isl,0.012208931
verheijen,-0.02730212
santamaría,0.01012522
moisés,-0.094407424
lizindé,0.036103576
bicuzi,-0.028465744
brida,-0.04216239
kitteridge,-0.03464566
starrige,-0.11504907
smotten,0.010456646
glazzen,-0.019188054
smotte,-0.0022083223
brodski,0.055466525
duraid,-0.13169304
nahoot,0.016285617
larches,0.0015491825
tessay,0.067320496
tamre,-0.04672789
nogo,-0.026563331
nimmur,0.0071199853
petrillo,0.065161444
tuscany,0.07706707
garek,0.05867771
lachland,-0.07130219
alvirah,0.07132013
croos,-0.119439945
dutoit,0.11992815
déodat,-0.055230483
trémière,0.037197478
albína,-0.028995655
jegen,0.16137743
adaya,-0.072217554
arnel,0.07161469
aysel,0.03582523
fratta,0.0503168
marchetto,-0.0044321753
portogruaro,0.08176042
partistagno,0.0008627996
plebaan,0.001701083
lucilio,-0.028517835
pisana,-0.042356387
germano,0.04181671
venchieredo,-0.02908133
frumier,0.063617155
leopardo,0.052485537
doretta,0.048179418
pendola,0.040606685
bombé,0.04819898
gardiaan,-0.049259894
amilcare,-0.0181323
aglaura,-0.04970198
cadmore,-0.098133095
ortensia,0.06413811
silvaggio,0.07340819
briks,0.021435698
alyeska,0.11854483
beyens,0.012204075
maryem,0.04946459
jodokus,0.042648014
lovis,-0.110799365
borka,-0.12048061
kragstedt,0.080188245
harpoenman,-0.06790307
john-michaels,-0.16778167
yoandy,0.06564561
ayemenem,-0.023123957
kochamma,-0.017342795
estha,-0.09692756
ammu,-0.11044952
chacko,0.056617506
mammachi,-0.007983595
velutha,0.024718732
kochu,-0.0705542
pappachi,-0.06444506
meda,0.0471348
fornier,-0.00924927
lührs,-0.033132296
eckhoff,-0.043820217
wiebke,-0.10139525
lijkenkluizen,-0.17028877
bellefontaine,-0.12047891
delanie,0.10817412
montiforte,0.15342449
yolinde,0.078242816
vastendieet,0.047021803
fredell,-0.042689443
cronwall,0.0017997473
martinger,0.034246475
kihlberg,0.010853231
erneskog,-0.04670441
melin,0.077802345
dieka,0.07307817
cram,-0.14772645
muriël,0.13182122
drossaard,-0.01402638
dipaněgara,-0.037563358
mangkoeboemi,0.09765422
madja,0.019588359
sěntot,0.010315537
baki,0.1020393
karas,-0.027918885
phin,0.09133382
gögel,0.06513897
vamvakias,0.043380234
cindric,0.03248959
stouch,0.049061462
tareq,0.16447484
gertjan,0.10170588
iriarte,0.04932427
senj,0.039283287
pletnic,0.06303669
skalec,0.0038680024
curcin,-0.022917412
brozovic,0.04748413
begovic,-0.064136446
gorian,0.024118789
radic,-0.07789326
ivekovic,0.040992796
dordevic,0.0058449283
duro,-0.04582117
orlovic,0.024152149
beesdale,-0.09244567
hig,-0.025026325
bangley,-0.020956464
radicaliseringsprocessen,-0.1057208
fazendeiro,0.049867082
buurpoes,-0.012582081
bibliobus,0.14463788
mozie,-0.07401804
gerron,0.09441036
rahm,0.022197813
tjoek,-0.08422116
korbinian,0.058962766
olitzki,-0.022575267
­camilla,-0.043781858
braverman,-0.02307669
cornadoro,-0.0016520806
mosto,-0.08681315
kartli,-0.017871752
brunelli,0.022551674
jordana,-0.024151735
lukather,-0.034643434
baldani,0.014621533
spivey,-0.11586475
mia-maria,0.024496287
bamsie,-0.06301554
glòria,-0.08715314
kapitaalverkeer,0.12424745
sjan,-0.0041287113
valent,-0.013281979
schöning,-0.047039274
begemann,0.07916972
cordelli,0.031444147
yadira,0.004781327
atris,-0.061102565
suora,-0.014725506
umiliana,-0.09653179
novicemeesteres,-0.036011703
zuana,-0.09983177
nachtwaakster,-0.060661875
clementia,-0.0943255
koorzusters,0.036962487
parlatorium,0.04464006
horb,-0.029943394
klinkert,-0.025539214
gardy,-0.067514166
huver,-0.093879156
starcher,0.1023397
glynna,0.04759594
morfran,0.05466191
jestine,-0.046672836
fotherington,0.03381677
peg-leg,0.033676192
zeitscheck,0.011581317
modine,0.038671084
hjort,-0.060805947
ing-marie,-0.052464582
karlkvist,-0.029259518
eiler,-0.0411003
khaira,0.13144556
jente,-0.025225565
maseure,0.040202677
whellerby,0.06193008
guylain,0.0051655564
banri,-0.008041142
leviatan,-0.072245136
queequeg,0.027221818
tashtego,-0.055397846
ferara,0.05013866
mclinn,-0.004837096
maranz,0.006275341
jee-jee,-0.014595605
idir,0.15638372
lahja,-0.11545652
tapio,0.011083215
tuomas,-0.04423126
vanassche,0.055171754
dewilde,-0.041314524
stecker,-0.0025770403
santje,0.14113665
geite,0.019612774
snuffer,0.044297844
stuimel,-0.07331993
broekhorst,0.08711626
okkeleen,-0.07469691
woevers,0.019157697
bonnewijn,-0.025676101
karagjozi,0.061533377
vanwoudt,0.14572933
harlekino,0.02003079
kaia,0.10853471
jindalee,0.13792422
damis,0.0043174475
agathanassa,0.054435477
pelasgon,0.07532968
vollekindt,-0.03289508
decoussemaecker,0.006131714
monteagle,0.10561327
meestervampier,-0.1126713
villalonga,0.11172789
drechsel,0.0905072
e-plus,0.046860464
getronics,0.10130093
dhurahn,-0.019374473
toliver,0.15492162
yuusuf,0.119397715
upman,0.004004203
luccatoscane,0.02248685
casparia,-0.082882375
squali,0.0629499
bide,0.039973535
dignam,0.006483227
lenehan,0.15501638
lobengula,-0.039856866
neave,0.03308402
providentia,0.029466398
rovina,0.032032378
tighe,-0.05918658
viceversa,-0.058504492
mallon,0.027719244
aarsman,0.08537501
quique,-0.031975947
merche,0.15657295
aphrodisias,0.19919986
leusink,0.10214532
ansembourg,0.0627159
amaia,-0.08990817
elizondo,0.037038703
engrasi,-0.008329753
zabalza,-0.034222465
baztán,-0.13595432
serafín,0.029938689
showhost,0.0057087657
dionides,-0.00040574465
scl,0.10316715
tayler,0.05992235
suraj,-0.05284498
bekah,0.15788728
ico,-0.017430611
mcnamee,0.0034375265
ishihara,-0.08102936
nobue,-0.037998118
